,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate_x,ShipDate,Product cat,Product Subcat,ProductID,OrderPID,CustomerID,OrderDate_y,ProductPID
8763,CA-2021-164042,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,48.816,3,0.2,-11.593800000000012,20.1366,20.34,2021-05-23,2021-05-27,OFF,ST,10002301,516,KL-16645,2021-05-23,1534
8764,US-2018-107405,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,16.272,1,0.2,-3.864600000000002,20.1366,20.34,2018-03-21,2018-03-25,OFF,ST,10002301,4284,TS-21205,2018-03-21,1534
8765,CA-2021-105487,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,40.68,2,0.0,0.4067999999999968,20.1366,20.34,2021-10-08,2021-10-14,OFF,ST,10002301,3324,CS-12250,2021-10-08,1534
8766,CA-2020-127243,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,Office Supplies,Storage,32.544,2,0.2,-7.729200000000003,20.1366,20.34,2020-11-28,2020-12-04,OFF,ST,10002301,389,DS-13180,2020-11-28,1534
8767,US-2021-123862,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10002301,Office Supplies,Storage,61.02,3,0.0,0.6101999999999954,20.1366,20.34,2021-01-07,2021-01-09,OFF,ST,10002301,2494,JF-15190,2021-01-07,1534
8768,CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,81.36000000000001,5,0.2,-19.323000000000008,20.1366,20.34,2021-11-18,2021-11-23,OFF,ST,10002301,4711,JS-15685,2021-11-18,1534
8769,CA-2018-158225,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,40.68,2,0.0,0.4067999999999968,20.1366,20.34,2018-09-22,2018-09-28,OFF,ST,10002301,1628,SE-20110,2018-09-22,1534
8770,US-2020-127971,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,122.92,7,0.2,46.095000000000006,10.975,21.95,2020-11-20,2020-11-27,TEC,PH,10003095,505,DW-13195,2020-11-20,1535
8771,CA-2021-122595,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,52.67999999999999,3,0.2,19.755,10.975,21.95,2021-12-14,2021-12-20,TEC,PH,10003095,3708,GM-14455,2021-12-14,1535
8772,CA-2018-129364,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,Phones,52.67999999999999,3,0.2,19.755,10.975,21.95,2018-12-08,2018-12-13,TEC,PH,10003095,3195,TB-21250,2018-12-08,1535
8773,CA-2021-143112,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,87.79999999999998,4,0.0,43.9,10.975,21.95,2021-10-05,2021-10-09,TEC,PH,10003095,1412,TS-21370,2021-10-05,1535
8774,US-2019-142811,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,87.79999999999998,5,0.2,32.925,10.975,21.95,2019-04-02,2019-04-07,TEC,PH,10003095,3681,JL-15850,2019-04-02,1535
8775,CA-2019-147816,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,TEC-PH-10003095,Technology,Phones,35.12,2,0.2,13.17,10.975,21.95,2019-09-24,2019-09-26,TEC,PH,10003095,2584,CM-11935,2019-09-24,1535
8776,CA-2020-145709,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,52.67999999999999,3,0.2,19.755,10.975,21.95,2020-10-04,2020-10-08,TEC,PH,10003095,4987,AH-10690,2020-10-04,1535
8777,CA-2021-113355,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Technology,Phones,219.8,5,0.2,24.727499999999967,39.0145,54.95,2021-12-01,2021-12-05,TEC,PH,10004912,2004,SJ-20215,2021-12-01,1536
8778,CA-2020-132829,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004912,Technology,Phones,131.88,3,0.2,14.83649999999999,39.0145,54.95,2020-12-23,2020-12-26,TEC,PH,10004912,581,LA-16780,2020-12-23,1536
8779,CA-2018-166555,First Class,JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,14304,East,TEC-PH-10004912,Technology,Phones,164.85,3,0.0,47.80649999999999,39.0145,54.95,2018-07-11,2018-07-14,TEC,PH,10004912,3788,JK-15205,2018-07-11,1536
8780,US-2021-140907,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,18.24,3,0.0,5.289599999999998,4.3168,6.08,2021-12-10,2021-12-12,OFF,AR,10000799,175,BP-11185,2021-12-10,1537
8781,CA-2021-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10000799,Office Supplies,Art,19.456,4,0.2,2.188799999999997,4.3168,6.08,2021-03-13,2021-03-13,OFF,AR,10000799,834,SU-20665,2021-03-13,1537
8782,CA-2018-151554,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,20.736,4,0.2,7.2576,3.3696,6.48,2018-11-14,2018-11-15,OFF,PA,10004609,2243,CM-11815,2018-11-14,1538
8783,CA-2021-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-PA-10004609,Office Supplies,Paper,32.40000000000001,5,0.0,15.552,3.3696,6.48,2021-07-17,2021-07-19,OFF,PA,10004609,4611,AJ-10795,2021-07-17,1538
8784,CA-2021-104864,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10004609,Office Supplies,Paper,20.736,4,0.2,7.2576,3.3696,6.48,2021-11-18,2021-11-23,OFF,PA,10004609,4711,JS-15685,2021-11-18,1538
8785,CA-2020-100587,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004609,Office Supplies,Paper,6.48,1,0.0,3.1104,3.3696,6.48,2020-12-10,2020-12-14,OFF,PA,10004609,734,SL-20155,2020-12-10,1538
8786,CA-2018-143840,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,44.95,1,0.0,12.586,32.364,44.95,2018-05-22,2018-05-29,TEC,PH,10003171,1075,EH-14185,2018-05-22,1539
8787,CA-2020-167759,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,134.85,3,0.0,37.758,32.364,44.95,2020-03-03,2020-03-08,TEC,PH,10003171,4681,CC-12670,2020-03-03,1539
8788,CA-2020-153157,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,Technology,Phones,224.75,5,0.0,62.92999999999999,32.364,44.95,2020-09-11,2020-09-14,TEC,PH,10003171,4725,TB-21625,2020-09-11,1539
8789,CA-2021-119011,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003171,Technology,Phones,107.88,3,0.2,10.788,32.364,44.95,2021-08-20,2021-08-25,TEC,PH,10003171,298,LR-17035,2021-08-20,1539
8790,US-2021-107888,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10003171,Technology,Phones,107.88,3,0.2,10.788,32.364,44.95,2021-11-16,2021-11-19,TEC,PH,10003171,205,CC-12220,2021-11-16,1539
8791,US-2021-132675,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,89.9,2,0.0,25.172,32.364,44.95,2021-09-24,2021-09-28,TEC,PH,10003171,4760,KF-16285,2021-09-24,1539
8792,US-2021-114356,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,Phones,35.96,1,0.2,3.5959999999999974,32.364,44.95,2021-08-20,2021-08-26,TEC,PH,10003171,1331,TT-21460,2021-08-20,1539
8793,CA-2021-150525,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,13.11,3,0.0,3.4086,3.2338,4.37,2021-02-20,2021-02-25,OFF,AP,10000595,4093,JP-16135,2021-02-20,1540
8794,CA-2020-154767,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10000595,Office Supplies,Appliances,8.74,2,0.0,2.2724,3.2338,4.37,2020-06-28,2020-06-30,OFF,AP,10000595,3168,BP-11155,2020-06-28,1540
8795,CA-2020-130778,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,8.74,2,0.0,2.2724,3.2338,4.37,2020-11-19,2020-11-25,OFF,AP,10000595,2825,ND-18370,2020-11-19,1540
8796,US-2019-116981,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000595,Office Supplies,Appliances,13.11,3,0.0,3.4086,3.2338,4.37,2019-03-26,2019-03-28,OFF,AP,10000595,995,SM-20950,2019-03-26,1540
8797,CA-2019-157770,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10003399,Technology,Accessories,36.24,1,0.0,15.2208,21.0192,36.24,2019-12-13,2019-12-15,TEC,AC,10003399,4635,RD-19585,2019-12-13,1541
8798,US-2020-143280,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003399,Technology,Accessories,36.24,1,0.0,15.2208,21.0192,36.24,2020-02-22,2020-02-26,TEC,AC,10003399,1811,TZ-21580,2020-02-22,1541
8799,CA-2020-151561,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003399,Technology,Accessories,72.48,2,0.0,30.4416,21.0192,36.24,2020-09-01,2020-09-07,TEC,AC,10003399,2885,PG-18820,2020-09-01,1541
8800,CA-2018-110555,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,217.44,6,0.0,91.3248,21.0192,36.24,2018-04-11,2018-04-18,TEC,AC,10003399,4458,MM-18055,2018-04-11,1541
8801,CA-2018-142769,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003399,Technology,Accessories,144.96,4,0.0,60.8832,21.0192,36.24,2018-09-13,2018-09-13,TEC,AC,10003399,223,RP-19390,2018-09-13,1541
8802,CA-2020-125794,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003399,Technology,Accessories,36.24,1,0.0,15.2208,21.0192,36.24,2020-09-29,2020-10-03,TEC,AC,10003399,3067,ML-17410,2020-09-29,1541
8803,CA-2021-113418,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,1704.89,11,0.0,767.2004999999998,85.2445,154.99,2021-10-01,2021-10-03,TEC,MA,10002428,1378,CM-12655,2021-10-01,1542
8804,CA-2019-132626,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,TEC-MA-10002428,Technology,Machines,464.97,3,0.0,209.2365,85.2445,154.99,2019-07-09,2019-07-14,TEC,MA,10002428,4148,BT-11680,2019-07-09,1542
8805,CA-2020-148852,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-MA-10002428,Technology,Machines,371.97600000000006,3,0.2,116.2425,85.2445,154.99,2020-05-26,2020-05-31,TEC,MA,10002428,4514,SV-20785,2020-05-26,1542
8806,US-2018-159926,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001128,Technology,Phones,539.964,6,0.4,-107.9928,107.9928,149.99,2018-11-18,2018-11-22,TEC,PH,10001128,360,CS-11950,2018-11-18,1543
8807,CA-2018-124478,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,Phones,299.98,2,0.0,83.99440000000001,107.9928,149.99,2018-08-08,2018-08-12,TEC,PH,10001128,4500,MA-17560,2018-08-08,1543
8808,CA-2018-164315,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,1049.93,7,0.0,293.9804,107.9928,149.99,2018-04-02,2018-04-08,TEC,PH,10001128,4788,RD-19585,2018-04-02,1543
8809,CA-2018-103492,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,719.9520000000001,6,0.2,71.99520000000001,107.9928,149.99,2018-10-10,2018-10-15,TEC,PH,10001128,4170,CM-12715,2018-10-10,1543
8810,CA-2018-165309,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,Paper,262.336,8,0.2,95.0968,20.9049,40.99,2018-11-11,2018-11-15,OFF,PA,10001033,506,KD-16270,2018-11-11,1544
8811,US-2018-147648,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,81.98,2,0.0,40.1702,20.9049,40.99,2018-11-26,2018-12-01,OFF,PA,10001033,285,LS-16975,2018-11-26,1544
8812,CA-2018-151162,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,98.376,3,0.2,35.6613,20.9049,40.99,2018-12-05,2018-12-09,OFF,PA,10001033,1491,EA-14035,2018-12-05,1544
8813,CA-2021-109099,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,40.99,1,0.0,20.0851,20.9049,40.99,2021-10-06,2021-10-11,OFF,PA,10001033,948,MM-18280,2021-10-06,1544
8814,CA-2020-166912,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,81.98,2,0.0,40.1702,20.9049,40.99,2020-01-15,2020-01-17,OFF,PA,10001033,951,BE-11335,2020-01-15,1544
8815,CA-2020-163776,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,245.94,6,0.0,120.5106,20.9049,40.99,2020-07-19,2020-07-25,OFF,PA,10001033,4777,JS-16030,2020-07-19,1544
8816,CA-2021-145737,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,163.96,5,0.2,59.4355,20.9049,40.99,2021-09-15,2021-09-20,OFF,PA,10001033,4900,AB-10165,2021-09-15,1544
8817,CA-2021-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,286.93,7,0.0,140.5957,20.9049,40.99,2021-03-06,2021-03-10,OFF,PA,10001033,304,FC-14245,2021-03-06,1544
8818,CA-2021-127474,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,65.584,2,0.2,23.7742,20.9049,40.99,2021-02-03,2021-02-07,OFF,PA,10001033,845,RD-19810,2021-02-03,1544
8819,CA-2021-104136,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10001033,Office Supplies,Paper,40.99,1,0.0,20.0851,20.9049,40.99,2021-11-01,2021-11-04,OFF,PA,10001033,3881,SF-20065,2021-11-01,1544
8820,CA-2021-169404,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-PA-10001033,Office Supplies,Paper,65.584,2,0.2,23.7742,20.9049,40.99,2021-04-09,2021-04-14,OFF,PA,10001033,3445,NC-18625,2021-04-09,1544
8821,CA-2021-122595,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,227.976,3,0.2,28.49699999999996,66.493,94.99,2021-12-14,2021-12-20,TEC,AC,10000474,3708,GM-14455,2021-12-14,1545
8822,CA-2021-123022,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,284.97,3,0.0,85.49099999999996,66.493,94.99,2021-09-03,2021-09-08,TEC,AC,10000474,4869,SC-20050,2021-09-03,1545
8823,CA-2018-100678,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000474,Technology,Accessories,227.976,3,0.2,28.49699999999996,66.493,94.99,2018-04-18,2018-04-22,TEC,AC,10000474,525,KM-16720,2018-04-18,1545
8824,US-2020-114013,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,379.96,5,0.2,47.49499999999992,66.493,94.99,2020-03-13,2020-03-15,TEC,AC,10000474,1886,SC-20770,2020-03-13,1545
8825,CA-2018-154781,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,94.99,1,0.0,28.49699999999999,66.493,94.99,2018-11-21,2018-11-26,TEC,AC,10000474,2338,SC-20680,2018-11-21,1545
8826,CA-2021-149699,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,474.95,5,0.0,142.4849999999999,66.493,94.99,2021-12-22,2021-12-24,TEC,AC,10000474,3052,CM-12115,2021-12-22,1545
8827,CA-2021-122595,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,2.032,1,0.5999999999999999,-1.3208,3.3528,5.08,2021-12-14,2021-12-20,FUR,FU,10002963,3708,GM-14455,2021-12-14,1546
8828,CA-2021-116113,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,10.16,2,0.0,3.4544,3.3528,5.08,2021-10-02,2021-10-06,FUR,FU,10002963,3189,JW-15220,2021-10-02,1546
8829,CA-2019-130253,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,15.24,3,0.0,5.1816,3.3528,5.08,2019-12-14,2019-12-18,FUR,FU,10002963,57,PP-18955,2019-12-14,1546
8830,CA-2021-164756,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,20.32,4,0.0,6.9088,3.3528,5.08,2021-09-18,2021-09-22,FUR,FU,10002963,2557,SS-20140,2021-09-18,1546
8831,US-2021-109253,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0.0,10.39359999999999,29.8816,32.48,2021-08-21,2021-08-22,FUR,FU,10000193,3490,PR-18880,2021-08-21,1547
8832,CA-2018-126802,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000193,Furniture,Furnishings,38.976,3,0.5999999999999999,-50.66879999999999,29.8816,32.48,2018-12-29,2019-01-05,FUR,FU,10000193,835,ZC-21910,2018-12-29,1547
8833,CA-2019-154823,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,25.984,1,0.2,-3.897600000000002,29.8816,32.48,2019-08-21,2019-08-25,FUR,FU,10000193,4270,KN-16390,2019-08-21,1547
8834,CA-2018-151967,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0.0,10.39359999999999,29.8816,32.48,2018-10-22,2018-10-26,FUR,FU,10000193,4505,NB-18580,2018-10-22,1547
8835,US-2021-132031,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,FUR-FU-10000193,Furniture,Furnishings,77.952,3,0.2,-11.692800000000013,29.8816,32.48,2021-04-23,2021-04-27,FUR,FU,10000193,4131,PN-18775,2021-04-23,1547
8836,CA-2019-163181,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,64.96,5,0.5999999999999999,-84.44799999999998,29.8816,32.48,2019-11-07,2019-11-12,FUR,FU,10000193,588,AB-10105,2019-11-07,1547
8837,US-2021-109253,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-BI-10000962,Office Supplies,Binders,117.144,9,0.2,42.46469999999999,8.2977,16.27,2021-08-21,2021-08-22,OFF,BI,10000962,3490,PR-18880,2021-08-21,1548
8838,CA-2019-109575,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-BI-10000962,Office Supplies,Binders,65.08,4,0.0,31.8892,8.2977,16.27,2019-09-18,2019-09-23,OFF,BI,10000962,4149,KH-16630,2019-09-18,1548
8839,CA-2020-115476,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,32.54,2,0.0,15.9446,8.2977,16.27,2020-03-17,2020-03-17,OFF,BI,10000962,3838,VM-21835,2020-03-17,1548
8840,CA-2021-133823,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000962,Office Supplies,Binders,26.032,2,0.2,9.4366,8.2977,16.27,2021-05-11,2021-05-12,OFF,BI,10000962,181,LP-17080,2021-05-11,1548
8841,CA-2021-106068,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10000962,Office Supplies,Binders,9.762,3,0.8,-15.1311,8.2977,16.27,2021-10-23,2021-10-28,OFF,BI,10000962,2513,RB-19330,2021-10-23,1548
8842,CA-2019-101924,Standard Class,KB-16585,Ken Black,Corporate,United States,Medford,Oregon,97504,West,OFF-BI-10000962,Office Supplies,Binders,9.762,2,0.6999999999999998,-6.833400000000001,8.2977,16.27,2019-09-04,2019-09-09,OFF,BI,10000962,2946,KB-16585,2019-09-04,1548
8843,CA-2019-162621,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,16.27,5,0.8,-25.21850000000001,8.2977,16.27,2019-09-05,2019-09-11,OFF,BI,10000962,1956,CA-12055,2019-09-05,1548
8844,CA-2018-132227,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East,OFF-BI-10000962,Office Supplies,Binders,52.064,4,0.2,18.8732,8.2977,16.27,2018-11-04,2018-11-10,OFF,BI,10000962,2870,SZ-20035,2018-11-04,1548
8845,CA-2020-119074,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,Office Supplies,Binders,32.54,2,0.0,15.9446,8.2977,16.27,2020-03-27,2020-03-31,OFF,BI,10000962,2566,DS-13180,2020-03-27,1548
8846,CA-2019-155635,Standard Class,ME-17725,Max Engle,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10000962,Office Supplies,Binders,48.81,3,0.0,23.9169,8.2977,16.27,2019-05-09,2019-05-13,OFF,BI,10000962,3251,ME-17725,2019-05-09,1548
8847,US-2021-109253,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,203.52,3,0.0,54.9504,49.5232,67.84,2021-08-21,2021-08-22,OFF,AP,10002867,3490,PR-18880,2021-08-21,1549
8848,CA-2020-166226,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,67.84,1,0.0,18.3168,49.5232,67.84,2020-11-18,2020-11-22,OFF,AP,10002867,3028,TC-21535,2020-11-18,1549
8849,US-2019-159499,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,325.63200000000006,6,0.2,28.49279999999999,49.5232,67.84,2019-11-21,2019-11-23,OFF,AP,10002867,1558,EM-14095,2019-11-21,1549
8850,CA-2021-150266,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,67.83999999999999,5,0.8,-179.776,49.5232,67.84,2021-11-25,2021-11-30,OFF,AP,10002867,1067,RO-19780,2021-11-25,1549
8851,US-2018-134733,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,FUR-BO-10002916,Furniture,Bookcases,435.999,3,0.1499999999999999,20.51759999999999,138.4938,170.98,2018-09-23,2018-09-28,FUR,BO,10002916,2219,BM-11650,2018-09-23,1550
8852,CA-2019-105627,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,512.94,3,0.0,97.4586,138.4938,170.98,2019-03-08,2019-03-12,FUR,BO,10002916,4062,DK-12895,2019-03-08,1550
8853,CA-2018-111192,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10002916,Furniture,Bookcases,1367.84,8,0.0,259.8896,138.4938,170.98,2018-07-30,2018-08-05,FUR,BO,10002916,194,TS-21430,2018-07-30,1550
8854,CA-2019-130974,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-BO-10002916,Furniture,Bookcases,170.98,1,0.0,32.4862,138.4938,170.98,2019-11-27,2019-11-29,FUR,BO,10002916,3880,MA-17560,2019-11-27,1550
8855,US-2018-150434,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,FUR-TA-10004152,Furniture,Tables,70.55999999999999,1,0.2999999999999999,-4.032,74.592,100.8,2018-07-19,2018-07-24,FUR,TA,10004152,2798,CA-12310,2018-07-19,1551
8856,CA-2019-104129,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,493.9199999999999,7,0.2999999999999999,-28.22399999999999,74.592,100.8,2019-02-27,2019-03-02,FUR,TA,10004152,3273,ES-14080,2019-02-27,1551
8857,CA-2020-159912,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Tables,241.92,4,0.4,-56.44800000000001,74.592,100.8,2020-08-29,2020-09-03,FUR,TA,10004152,2046,GB-14530,2020-08-29,1551
